Postcode,Postcode78,Easting,Northing,OA,X,Y
BA1 2FJ,BA1 2FJ,374880,165215,E00072566,-2.36239122,51.38536771
BA1 2HA,BA1 2HA,374839,165023,E00072566,-2.362966778,51.38363954
BA1 2HB,BA1 2HB,374731,165007,E00072756,-2.364517581,51.3834908
BA1 2HG,BA1 2HG,374862,164999,E00072573,-2.362634636,51.38342473
BA1 2HH,BA1 2HH,374813,164939,E00072756,-2.363334358,51.38288303
BA1 2HJ,BA1 2HJ,374778,164930,E00072756,-2.363836649,51.38280056
BA1 2HN,BA1 2HN,374743,164966,E00072756,-2.36434215,51.3831227
BA1 2HQ,BA1 2HQ,374315,164607,E00073130,-2.370466221,51.37987544
BA1 2HR,BA1 2HR,374736,164994,E00072756,-2.364444736,51.38337417
BA1 2HX,BA1 2HX,374767,165048,E00072756,-2.364003231,51.38386114
BA1 2HY,BA1 2HY,374777,165050,E00072756,-2.363859659,51.38387957
BA1 2JB,BA1 2JB,374873,164949,E00072573,-2.362472917,51.38297568
BA1 2JE,BA1 2JE,374859,164953,E00072573,-2.362674375,51.38301101
BA1 2JL,BA1 2JL,374900,164994,E00072573,-2.362088218,51.38338147
BA1 2JN,BA1 2JN,374924,164953,E00072573,-2.361740423,51.3830139
BA1 2JQ,BA1 2JQ,374870,164986,E00072573,-2.362518671,51.38330823
BA1 2JR,BA1 2JR,374862,165093,E00072566,-2.362641316,51.38426997
BA1 2JS,BA1 2JS,374912,164986,E00072573,-2.361915147,51.38331009
BA1 2JU,BA1 2JU,374914,164963,E00072573,-2.361884844,51.38310334
BA1 2JW,BA1 2JW,374858,165037,E00072566,-2.362694799,51.38376623
BA1 2JY,BA1 2JY,375005,164995,E00072573,-2.360579476,51.38339512
BA1 2JZ,BA1 2JZ,375013,164981,E00072573,-2.360463564,51.38326962
BA1 2LA,BA1 2LA,374941,164972,E00072573,-2.36149747,51.38318544
BA1 2LB,BA1 2LB,374909,164959,E00072573,-2.361956358,51.38306717
BA1 2LJ,BA1 2LJ,374718,165304,E00072585,-2.364725648,51.38616079
BA1 2LL,BA1 2LL,374679,164983,E00072756,-2.365263103,51.38327274
BA1 2LN,BA1 2LN,374675,165315,E00072585,-2.365344333,51.38625774
BA1 2LP,BA1 2LP,374645,165354,E00072585,-2.365778177,51.38660706
BA1 2LR,BA1 2LR,374542,165399,E00072763,-2.36726166,51.38700712
BA1 2LS,BA1 2LS,374484,165442,E00072763,-2.368098199,51.38739112
BA1 2LT,BA1 2LT,374402,165437,E00072764,-2.369276198,51.38734247
BA1 2LU,BA1 2LU,374375,165463,E00072763,-2.369666129,51.38757496
BA1 2LW,BA1 2LW,374602,165307,E00072585,-2.366392825,51.38618255
BA1 2LX,BA1 2LX,374314,165341,E00072768,-2.370533965,51.38647526
BA1 2LY,BA1 2LY,374352,165474,E00072764,-2.369997509,51.38767289
BA1 2LZ,BA1 2LZ,374226,165325,E00072768,-2.371797393,51.38632734
BA1 2NA,BA1 2NA,374331,165056,E00072772,-2.370268967,51.38391343
BA1 2NB,BA1 2NB,374476,165015,E00072772,-2.368182321,51.38355135
BA1 2ND,BA1 2ND,374606,164972,E00072775,-2.366311192,51.3831705
BA1 2NE,BA1 2NE,374592,164995,E00072756,-2.366514018,51.38337671
BA1 2NH,BA1 2NH,374660,164951,E00072775,-2.365533782,51.38298415
BA1 2NJ,BA1 2NJ,374692,165049,E00072756,-2.365080986,51.38386678
BA1 2NN,BA1 2NN,374765,165083,E00072756,-2.3640344,51.38417576
BA1 2NP,BA1 2NP,374584,164936,E00072775,-2.366624821,51.38284581
BA1 2NQ,BA1 2NQ,374280,165138,E00072768,-2.37100772,51.38464839
BA1 2NR,BA1 2NR,374664,165167,E00072756,-2.365491791,51.38492651
BA1 2NT,BA1 2NT,374821,165095,E00072566,-2.36323054,51.38428613
BA1 2PA,BA1 2PA,374809,165142,E00072587,-2.363406394,51.38470817
BA1 2PD,BA1 2PD,374800,165183,E00072587,-2.363538578,51.38507641
BA1 2PG,BA1 2PG,374811,165387,E00072583,-2.363395051,51.38691121
BA1 2PH,BA1 2PH,374778,165147,E00072587,-2.363852121,51.38475173
BA1 2PP,BA1 2PP,372559,165139,E00072883,-2.395738343,51.38457648
BA1 2PR,BA1 2PR,374624,165440,E00072582,-2.366086131,51.38737945
BA1 2PS,BA1 2PS,374640,165388,E00072582,-2.365852536,51.38691255
BA1 2PT,BA1 2PT,374600,165373,E00072585,-2.366426237,51.38677592
BA1 2PU,BA1 2PU,374572,165465,E00072763,-2.366835231,51.38760184
BA1 2PW,BA1 2PW,374733,165399,E00072583,-2.364516792,51.38701569
BA1 2PX,BA1 2PX,374449,165520,E00072763,-2.368606814,51.38809087
BA1 2PY,BA1 2PY,374443,165546,E00072763,-2.368694954,51.3883244
BA1 2PZ,BA1 2PZ,374674,165477,E00072582,-2.36537027,51.38771437
BA1 2QA,BA1 2QA,374767,165454,E00072580,-2.364032194,51.3875117
BA1 2QB,BA1 2QB,374853,165431,E00072580,-2.362794608,51.38730869
BA1 2QD,BA1 2QD,374695,165438,E00072580,-2.365065689,51.38736465
BA1 2QE,BA1 2QE,374840,165360,E00072587,-2.362976412,51.38666971
BA1 2QF,BA1 2QF,374858,165399,E00072583,-2.36272053,51.38702126
BA1 2QH,BA1 2QH,374877,165305,E00072587,-2.36244074,51.38617686
BA1 2QJ,BA1 2QJ,374805,165334,E00072583,-2.363477534,51.38643443
BA1 2QL,BA1 2QL,374911,165372,E00072584,-2.36195698,51.38678082
BA1 2QN,BA1 2QN,374939,165315,E00072566,-2.361550562,51.38626951
BA1 2QP,BA1 2QP,374904,165316,E00072587,-2.362053601,51.38627694
BA1 2QQ,BA1 2QQ,374918,165340,E00072587,-2.361854116,51.38649339
BA1 2QR,BA1 2QR,374870,165235,E00072566,-2.362536361,51.38554714
BA1 2QS,BA1 2QS,374843,165180,E00072566,-2.362920481,51.38505136
BA1 2QU,BA1 2QU,374927,165267,E00072566,-2.361719555,51.38583741
BA1 2QW,BA1 2QW,374931,165401,E00072584,-2.361671588,51.38704248
BA1 2QX,BA1 2QX,374875,165256,E00072566,-2.362466051,51.38573613
BA1 2QZ,BA1 2QZ,374926,165241,E00072566,-2.361732048,51.38560356
BA1 2RB,BA1 2RB,374851,165486,E00072812,-2.362827312,51.38780318
BA1 2RD,BA1 2RD,374827,165528,E00072810,-2.363175104,51.38817974
BA1 2RE,BA1 2RE,374916,165480,E00072812,-2.361892719,51.38775213
BA1 2RF,BA1 2RF,374914,165444,E00072812,-2.361918958,51.38742835
BA1 2RG,BA1 2RG,374829,165475,E00072812,-2.363142658,51.38770332
BA1 2RH,BA1 2RH,374880,165493,E00072812,-2.362410964,51.38786739
BA1 2RJ,BA1 2RJ,374853,165569,E00072810,-2.36280442,51.38854954
BA1 2RL,BA1 2RL,374852,165521,E00072812,-2.362815345,51.38811793
BA1 2RN,BA1 2RN,374873,165605,E00072812,-2.362519519,51.38887413
BA1 2RP,BA1 2RP,374809,165649,E00072811,-2.363442506,51.38926698
BA1 2RQ,BA1 2RQ,374889,165422,E00072584,-2.362276652,51.38722939
BA1 2RR,BA1 2RR,374818,165614,E00072811,-2.363310619,51.38895267
BA1 2RS,BA1 2RS,374762,165479,E00072580,-2.364105782,51.38773629
BA1 2RT,BA1 2RT,374882,165574,E00072812,-2.362388044,51.38859587
BA1 2RU,BA1 2RU,374726,165652,E00072809,-2.364635468,51.38929024
BA1 2RW,BA1 2RW,374770,165532,E00072810,-2.363994629,51.38821316
BA1 2RY,BA1 2RY,374760,165613,E00072811,-2.364144139,51.38894109
BA1 2RZ,BA1 2RZ,374705,165616,E00072811,-2.364934694,51.3889656
BA1 2SA,BA1 2SA,374748,165565,E00072810,-2.364313116,51.3885089
BA1 2SB,BA1 2SB,374709,165596,E00072809,-2.364875795,51.38878591
BA1 2SE,BA1 2SE,374724,165478,E00072580,-2.364651826,51.3877256
BA1 2SF,BA1 2SF,374678,165572,E00072809,-2.365319605,51.38856878
BA1 2SG,BA1 2SG,374679,165630,E00072809,-2.36530942,51.38909029
BA1 2SH,BA1 2SH,374644,165599,E00072762,-2.365810197,51.38880997
BA1 2SJ,BA1 2SJ,374641,165643,E00072762,-2.365856365,51.38920553
BA1 2SL,BA1 2SL,374619,165565,E00072762,-2.366167023,51.38850313
BA1 2SN,BA1 2SN,374588,165607,E00072762,-2.366615567,51.38887945
BA1 2SP,BA1 2SP,374327,164993,E00072772,-2.370321857,51.38334676
BA1 2SQ,BA1 2SQ,374714,165493,E00072580,-2.364796625,51.38785999
BA1 2SR,BA1 2SR,374570,165666,E00072762,-2.366878476,51.38940909
BA1 2SS,BA1 2SS,374633,165678,E00072809,-2.365973932,51.38951988
BA1 2ST,BA1 2ST,374654,165729,E00072809,-2.365675784,51.38997935
BA1 2SU,BA1 2SU,374644,165778,E00072805,-2.365823031,51.39041946
BA1 2SW,BA1 2SW,374618,165610,E00072762,-2.366184591,51.38890777
BA1 2SX,BA1 2SX,374579,165680,E00072762,-2.366750089,51.38953543
BA1 2SZ,BA1 2SZ,374511,165715,E00072761,-2.367729826,51.38984707
BA1 2TA,BA1 2TA,374436,165680,E00072763,-2.368805238,51.38952898
BA1 2TB,BA1 2TB,374430,165708,E00072761,-2.368893525,51.3897804
BA1 2TD,BA1 2TD,374455,165713,E00072761,-2.368534494,51.38982657
BA1 2TE,BA1 2TE,374461,165800,E00072807,-2.368454632,51.39060907
BA1 2TF,BA1 2TF,374488,165789,E00072805,-2.368065764,51.39051141
BA1 2TH,BA1 2TH,374340,164991,E00072772,-2.370134873,51.38332937
BA1 2TJ,BA1 2TJ,374059,166114,E00072801,-2.374255062,51.39341413
BA1 2TL,BA1 2TL,374296,164992,E00072772,-2.37076726,51.38333636
BA1 2TP,BA1 2TP,374516,165553,E00072762,-2.367646345,51.38839062
BA1 2TR,BA1 2TR,374431,165627,E00072763,-2.368873213,51.38905215
BA1 2TS,BA1 2TS,374490,165682,E00072761,-2.368029251,51.3895494
BA1 2TT,BA1 2TT,374519,165615,E00072761,-2.367607682,51.38894826
BA1 2TU,BA1 2TU,374464,165562,E00072763,-2.368394314,51.38846918
BA1 2TW,BA1 2TW,374517,165549,E00072762,-2.36763172,51.38835471
BA1 2TX,BA1 2TX,374413,165561,E00072763,-2.369127106,51.38845788
BA1 2TY,BA1 2TY,374429,165756,E00072807,-2.368911334,51.39021201
BA1 2TZ,BA1 2TZ,374513,165688,E00072761,-2.367699205,51.38960437
BA1 2UA,BA1 2UA,374542,165688,E00072762,-2.367282463,51.38960568
BA1 2UB,BA1 2UB,374407,165794,E00072807,-2.369230229,51.39055269
BA1 2UD,BA1 2UD,374452,165933,E00072805,-2.36859352,51.39180457
BA1 2UE,BA1 2UE,374335,165995,E00072801,-2.370279643,51.39235677
BA1 2UF,BA1 2UF,374294,165992,E00072801,-2.37086861,51.39232794
BA1 2UG,BA1 2UG,374380,165977,E00072801,-2.369631562,51.39219691
BA1 2UH,BA1 2UH,374133,166051,E00072801,-2.373186886,51.39285103
BA1 2UJ,BA1 2UJ,374030,166091,E00072801,-2.374670149,51.39320596
BA1 2UL,BA1 2UL,373923,166017,E00072801,-2.376202621,51.39253567
BA1 2UN,BA1 2UN,373935,165930,E00072801,-2.376023671,51.39175399
BA1 2UP,BA1 2UP,373875,166150,E00072801,-2.37690236,51.39372935
BA1 2UQ,BA1 2UQ,374025,166113,E00072801,-2.374743697,51.39340358
BA1 2UR,BA1 2UR,373891,166204,E00072801,-2.376676332,51.39421568
BA1 2US,BA1 2US,373791,166237,E00073115,-2.378116011,51.39450778
BA1 2UT,BA1 2UT,373783,166330,E00073115,-2.378237975,51.39534357
BA1 2UU,BA1 2UU,373831,166310,E00073115,-2.37754654,51.39516601
BA1 2UW,BA1 2UW,374035,165984,E00072801,-2.37459048,51.39224409
BA1 2UX,BA1 2UX,373715,166232,E00073115,-2.379208028,51.39445922
BA1 2UZ,BA1 2UZ,373589,165989,E00073117,-2.381000886,51.39226838
BA1 2WD,BA1 2WD,375350,164483,E00072575,-2.355586339,51.3788065
BA1 2XA,BA1 2XA,373549,165912,E00073117,-2.381569972,51.39157417
BA1 2XB,BA1 2XB,373478,165839,E00073117,-2.382585006,51.39091446
BA1 2XD,BA1 2XD,373648,166207,E00073117,-2.380169144,51.39423137
BA1 2XE,BA1 2XE,373467,165455,E00072765,-2.382714275,51.38746116
BA1 2XG,BA1 2XG,373735,165302,E00072766,-2.378851467,51.38609799
BA1 2XH,BA1 2XH,373712,165581,E00072766,-2.379202773,51.38860559
BA1 2XJ,BA1 2XJ,373624,165473,E00072766,-2.380459372,51.3876304
BA1 2XL,BA1 2XL,373457,165527,E00072765,-2.382863404,51.38810809
BA1 2XN,BA1 2XN,373298,165653,E00072760,-2.385157867,51.38923358
BA1 2XP,BA1 2XP,373635,165568,E00072760,-2.380308389,51.38848506
BA1 2XQ,BA1 2XQ,373698,165387,E00072766,-2.379389544,51.38686052
BA1 2XR,BA1 2XR,373494,165563,E00072765,-2.38233432,51.38843352
BA1 2XS,BA1 2XS,373412,165582,E00072760,-2.383514135,51.38860055
BA1 2XT,BA1 2XT,373511,165819,E00073117,-2.382109166,51.39073623
BA1 2XU,BA1 2XU,373616,165768,E00073115,-2.38059631,51.39028252
BA1 2XW,BA1 2XW,373534,165429,E00072765,-2.381749498,51.3872305
BA1 2XX,BA1 2XX,373672,165631,E00072766,-2.379781293,51.38905327
BA1 2XY,BA1 2XY,373708,165710,E00073115,-2.379269829,51.38976526
BA1 2XZ,BA1 2XZ,373815,165736,E00073115,-2.37773406,51.39000403
BA1 2YA,BA1 2YA,373888,165708,E00073115,-2.376682842,51.38975563
BA1 2YB,BA1 2YB,373606,165853,E00073117,-2.380746389,51.39104639
BA1 2YD,BA1 2YD,373696,165926,E00073117,-2.379458422,51.39170697
BA1 2YE,BA1 2YE,373789,165874,E00073115,-2.378117901,51.39124368
BA1 2YF,BA1 2YF,373904,165761,E00073115,-2.376456757,51.39023296
BA1 2ZA,BA1 2ZA,375350,164483,E00072575,-2.355586339,51.3788065
BA1 2ZG,BA1 2ZG,375350,164483,E00072575,-2.355586339,51.3788065
BA1 2ZH,BA1 2ZH,375350,164483,E00072575,-2.355586339,51.3788065
BA1 3AA,BA1 3AA,374340,165017,E00072772,-2.370136759,51.38356317
BA1 3AB,BA1 3AB,374276,165034,E00072772,-2.371057621,51.38371308
BA1 3AD,BA1 3AD,374205,165063,E00072768,-2.372080071,51.38397062
BA1 3AE,BA1 3AE,374027,165128,E00072768,-2.374642566,51.38454694
BA1 3AF,BA1 3AF,374169,165074,E00072768,-2.372598153,51.38406785
BA1 3AG,BA1 3AG,374124,165040,E00072768,-2.373242325,51.38376008
BA1 3AH,BA1 3AH,374080,165083,E00072768,-2.373877677,51.38414477
BA1 3AJ,BA1 3AJ,374081,165115,E00072768,-2.373865685,51.38443247
BA1 3AN,BA1 3AN,374007,165153,E00072768,-2.374931837,51.38477083
BA1 3AP,BA1 3AP,373976,165161,E00072768,-2.375377914,51.38484132
BA1 3AR,BA1 3AR,373954,165181,E00072768,-2.375695493,51.38502009
BA1 3AT,BA1 3AT,373798,165222,E00072769,-2.377940203,51.38538161
BA1 3AU,BA1 3AU,373714,165214,E00072769,-2.379146708,51.38530571
BA1 3AW,BA1 3AW,373989,165162,E00072768,-2.375191142,51.38485091
BA1 3AX,BA1 3AX,373648,165195,E00072769,-2.380093744,51.38513185
BA1 3AY,BA1 3AY,374157,165029,E00072768,-2.372767253,51.38366271
BA1 3BA,BA1 3BA,373705,165245,E00072769,-2.379278395,51.38558404
BA1 3BB,BA1 3BB,373621,165220,E00072769,-2.380483635,51.38535531
BA1 3BD,BA1 3BD,373588,165263,E00072767,-2.380961013,51.38574048
BA1 3BE,BA1 3BE,373590,165310,E00072767,-2.380935848,51.38616315
BA1 3BG,BA1 3BG,373660,165336,E00072767,-2.379931851,51.38640022
BA1 3BH,BA1 3BH,373701,165280,E00072766,-2.379338461,51.38589856
BA1 3BJ,BA1 3BJ,373509,165283,E00072765,-2.382097818,51.38591657
BA1 3BL,BA1 3BL,373528,165350,E00072766,-2.381829726,51.3865199
BA1 3BN,BA1 3BN,373464,165166,E00072769,-2.382735727,51.38486247
BA1 3BP,BA1 3BP,373401,165240,E00072767,-2.383646605,51.38552488
BA1 3BQ,BA1 3BQ,373670,165384,E00072766,-2.379791701,51.38683225
BA1 3BR,BA1 3BR,373388,165385,E00072765,-2.383844241,51.38682804
BA1 3BS,BA1 3BS,373340,165371,E00072765,-2.384533013,51.38669993
BA1 3BT,BA1 3BT,373285,165501,E00072765,-2.385333249,51.38786618
BA1 3BU,BA1 3BU,373356,165207,E00072769,-2.384290681,51.38522603
BA1 3BW,BA1 3BW,373507,165231,E00072767,-2.382122597,51.38544895
BA1 3BX,BA1 3BX,373380,165225,E00072769,-2.383947134,51.38538905
BA1 3DD,BA1 3DD,373545,165172,E00072769,-2.381572217,51.3849202
BA1 3DF,BA1 3DF,373471,165138,E00072769,-2.382633037,51.38461101
BA1 3DG,BA1 3DG,373388,165118,E00072770,-2.383824158,51.38442733
BA1 3DJ,BA1 3DJ,373442,165081,E00072770,-2.383045454,51.3840971
BA1 3DL,BA1 3DL,373490,165069,E00072770,-2.38235477,51.38399148
BA1 3DN,BA1 3DN,373534,165084,E00072769,-2.381723689,51.38412847
BA1 3DP,BA1 3DP,373255,165086,E00072770,-2.385732939,51.38413332
BA1 3DQ,BA1 3DQ,373292,165121,E00072770,-2.385203965,51.38444977
BA1 3DR,BA1 3DR,373232,165059,E00072770,-2.386061453,51.38388943
BA1 3DS,BA1 3DS,373154,165059,E00072771,-2.387182261,51.38388574
BA1 3DT,BA1 3DT,373307,165050,E00072770,-2.384982975,51.38381208
BA1 3DU,BA1 3DU,373060,165188,E00072771,-2.388542857,51.38504121
BA1 3DW,BA1 3DW,373327,165064,E00072770,-2.38469672,51.38393887
BA1 3DX,BA1 3DX,373033,165046,E00072889,-2.388919942,51.38376303
BA1 3DY,BA1 3DY,373045,164965,E00072889,-2.388741386,51.38303531
BA1 3DZ,BA1 3DZ,372977,164865,E00072871,-2.389710823,51.38213289
BA1 3EA,BA1 3EA,372984,165238,E00072888,-2.389638718,51.38548713
BA1 3EB,BA1 3EB,372952,165230,E00072888,-2.390097938,51.38541369
BA1 3ED,BA1 3ED,372888,165267,E00072888,-2.391020552,51.38574331
BA1 3EE,BA1 3EE,372952,165192,E00072888,-2.390095033,51.38507201
BA1 3EG,BA1 3EG,372639,164964,E00072886,-2.394575198,51.38300682
BA1 3EH,BA1 3EH,372926,164849,E00072871,-2.390442479,51.38198663
BA1 3EJ,BA1 3EJ,372944,164945,E00072871,-2.390191192,51.38285071
BA1 3EL,BA1 3EL,373125,164876,E00072771,-2.387585051,51.38223891
BA1 3EN,BA1 3EN,372776,164950,E00072871,-2.392605521,51.38288759
BA1 3EQ,BA1 3EQ,372834,164986,E00072871,-2.391774925,51.38321407
BA1 3ES,BA1 3ES,372933,164915,E00072871,-2.390346944,51.38258042
BA1 3ET,BA1 3ET,372700,165022,E00072886,-2.393703186,51.38353132
BA1 3EU,BA1 3EU,373161,164972,E00072771,-2.387075073,51.38310375
BA1 3EW,BA1 3EW,372987,164976,E00072889,-2.389575588,51.38313142
BA1 3EX,BA1 3EX,373224,164916,E00072771,-2.386165556,51.38260326
BA1 3EY,BA1 3EY,373387,165033,E00072770,-2.3838321,51.38366295
BA1 3HB,BA1 3HB,372712,165076,E00072887,-2.393534965,51.38401739
BA1 3HE,BA1 3HE,373128,165098,E00072771,-2.387558785,51.38423516
BA1 3HF,BA1 3HF,372936,165076,E00072889,-2.390316132,51.38402816
BA1 3HG,BA1 3HG,372746,165073,E00072887,-2.393046128,51.38399207
BA1 3HH,BA1 3HH,372447,165250,E00072880,-2.397356421,51.38556909
BA1 3HJ,BA1 3HJ,372299,165389,E00072880,-2.399494068,51.38681169
BA1 3HL,BA1 3HL,372203,165480,E00072884,-2.400880868,51.38762525
BA1 3HN,BA1 3HN,372152,165521,E00072876,-2.401616943,51.38799138
BA1 3HP,BA1 3HP,372276,165337,E00072884,-2.39982057,51.38634304
BA1 3HQ,BA1 3HQ,372626,165093,E00072886,-2.394772014,51.38416614
BA1 3HR,BA1 3HR,372201,165394,E00072884,-2.400902785,51.38685183
BA1 3HS,BA1 3HS,372128,165477,E00072884,-2.401958399,51.38759459
BA1 3HT,BA1 3HT,372175,165377,E00072884,-2.401275153,51.38669773
BA1 3HU,BA1 3HU,372109,165540,E00072876,-2.402236361,51.38816014
BA1 3HW,BA1 3HW,372045,165609,E00072876,-2.403161646,51.38877741
BA1 3HX,BA1 3HX,372059,165419,E00072884,-2.402945443,51.38706964
BA1 3HZ,BA1 3HZ,372000,165338,E00072884,-2.403786805,51.38633843
BA1 3JA,BA1 3JA,372402,165185,E00072883,-2.39799803,51.38498242
BA1 3JB,BA1 3JB,372295,165274,E00072884,-2.39954253,51.38577749
BA1 3JD,BA1 3JD,372321,165138,E00072883,-2.399158313,51.38455589
BA1 3JE,BA1 3JE,372422,165002,E00072886,-2.397696333,51.38333796
BA1 3JF,BA1 3JF,372100,165259,E00072884,-2.402343594,51.38563306
BA1 3JL,BA1 3JL,372501,165022,E00072883,-2.396562759,51.38352167
BA1 3JN,BA1 3JN,372154,165238,E00072884,-2.401565997,51.38544687
BA1 3JP,BA1 3JP,372410,165106,E00072883,-2.397876944,51.3842725
BA1 3JQ,BA1 3JQ,372275,165038,E00072884,-2.399811479,51.38365446
BA1 3JR,BA1 3JR,372611,164966,E00072886,-2.394977698,51.38302345
BA1 3JS,BA1 3JS,372610,164911,E00072886,-2.394987895,51.38252891
BA1 3JT,BA1 3JT,371830,165645,E00072876,-2.406254282,51.38909043
BA1 3JU,BA1 3JU,372734,165229,E00072885,-2.393230536,51.38539423
BA1 3JW,BA1 3JW,372449,164941,E00072886,-2.39730369,51.38279076
BA1 3JX,BA1 3JX,373099,165143,E00072771,-2.387978898,51.38463838
BA1 3JY,BA1 3JY,373076,165139,E00072771,-2.388309155,51.38460133
BA1 3JZ,BA1 3JZ,372930,165122,E00072888,-2.390405905,51.38444155
BA1 3LA,BA1 3LA,372746,165122,E00072887,-2.393049902,51.38443271
BA1 3LB,BA1 3LB,372616,165163,E00072886,-2.394921147,51.38479507
BA1 3LD,BA1 3LD,372528,165240,E00072886,-2.39619167,51.38548314
BA1 3LE,BA1 3LE,372382,165397,E00072880,-2.398302014,51.38688775
BA1 3LF,BA1 3LF,372237,165518,E00072880,-2.400395205,51.38796859
BA1 3LG,BA1 3LG,372141,165599,E00072876,-2.40178115,51.38869216
BA1 3LH,BA1 3LH,372701,165256,E00072885,-2.393706903,51.38563534
BA1 3LJ,BA1 3LJ,372633,165234,E00072885,-2.394682331,51.38543429
BA1 3LL,BA1 3LL,372589,165376,E00072882,-2.395325673,51.38670897
BA1 3LN,BA1 3LN,372567,165290,E00072885,-2.395635124,51.38593457
BA1 3LP,BA1 3LP,372452,165431,E00072880,-2.397298713,51.38719679
BA1 3LQ,BA1 3LQ,372760,165256,E00072885,-2.392859039,51.38563818
BA1 3LR,BA1 3LR,372554,165410,E00072882,-2.395831282,51.38701298
BA1 3LS,BA1 3LS,372341,165557,E00072880,-2.398903635,51.38832435
BA1 3LT,BA1 3LT,372251,165591,E00072876,-2.400199737,51.38862566
BA1 3LU,BA1 3LU,372173,165708,E00072873,-2.401329861,51.38967381
BA1 3LW,BA1 3LW,372528,165309,E00072885,-2.396197028,51.38610356
BA1 3LX,BA1 3LX,372192,165677,E00072873,-2.401054416,51.38939609
BA1 3LY,BA1 3LY,372166,165625,E00072873,-2.401423931,51.3889272
BA1 3NB,BA1 3NB,371705,165856,E00072873,-2.408067492,51.39098141
BA1 3NE,BA1 3NE,372974,165476,E00072881,-2.389800619,51.38762667
BA1 3NF,BA1 3NF,372920,165584,E00072882,-2.390584865,51.38859517
BA1 3NG,BA1 3NG,372922,166042,E00072879,-2.390591253,51.39271342
BA1 3NH,BA1 3NH,373004,165826,E00072879,-2.38939627,51.39077517
BA1 3NJ,BA1 3NJ,372922,166042,E00072879,-2.390591253,51.39271342
BA1 3NP,BA1 3NP,373033,165522,E00072881,-2.388956224,51.38804308
BA1 3NR,BA1 3NR,373056,165765,E00072879,-2.388644267,51.39022914
BA1 3NS,BA1 3NS,373093,165988,E00072879,-2.388129427,51.392236
BA1 3NU,BA1 3NU,372920,165510,E00072882,-2.3905792,51.38792981
BA1 3NW,BA1 3NW,373023,166131,E00072879,-2.389146401,51.39351854
BA1 3NX,BA1 3NX,372858,165183,E00072888,-2.39144515,51.38498652
BA1 3NY,BA1 3NY,372775,165228,E00072887,-2.392641364,51.38538721
BA1 3NZ,BA1 3NZ,372828,165229,E00072887,-2.391879837,51.38539875
BA1 3PA,BA1 3PA,373128,165544,E00072879,-2.387592662,51.38824545
BA1 3PB,BA1 3PB,373153,165788,E00072879,-2.38725192,51.39044059
BA1 3PD,BA1 3PD,373089,165542,E00072881,-2.388152966,51.38822561
BA1 3PE,BA1 3PE,373112,165766,E00072879,-2.387839525,51.39024079
BA1 3PF,BA1 3PF,373050,166154,E00073118,-2.388760055,51.39372658
BA1 3PG,BA1 3PG,373073,166112,E00073118,-2.388426349,51.39335004
BA1 3PP,BA1 3PP,373027,165276,E00072881,-2.389023728,51.38583086
BA1 3PQ,BA1 3PQ,373167,165462,E00072879,-2.387025985,51.38750993
BA1 3PR,BA1 3PR,372884,165358,E00072881,-2.391084991,51.3865613
BA1 3PS,BA1 3PS,372828,165273,E00072887,-2.391883216,51.38579436
BA1 3PT,BA1 3PT,372680,165472,E00072882,-2.394025359,51.38757659
BA1 3PU,BA1 3PU,372877,165431,E00072881,-2.391191181,51.38721734
BA1 3PW,BA1 3PW,373083,165199,E00072771,-2.38821313,51.38514119
BA1 3PX,BA1 3PX,372471,165543,E00072878,-2.397034316,51.38820485
BA1 3PY,BA1 3PY,372337,165619,E00072876,-2.398965951,51.38888166
BA1 3QA,BA1 3QA,372644,165516,E00072882,-2.39454608,51.38797045
BA1 3QB,BA1 3QB,372498,165598,E00072878,-2.396650657,51.38870065
BA1 3QD,BA1 3QD,372377,165725,E00072876,-2.398399427,51.38983672
BA1 3QE,BA1 3QE,372798,165581,E00072882,-2.39233794,51.38856235
BA1 3QF,BA1 3QF,372700,165563,E00072882,-2.393744929,51.38839573
BA1 3QG,BA1 3QG,372491,165725,E00072878,-2.396761132,51.38984228
BA1 3QH,BA1 3QH,372128,165806,E00072873,-2.401984319,51.39055279
BA1 3QJ,BA1 3QJ,372282,165773,E00072875,-2.399768472,51.39026363
BA1 3QL,BA1 3QL,372416,165775,E00072876,-2.39784285,51.39028816
BA1 3QN,BA1 3QN,372197,165823,E00072875,-2.400993966,51.39070909
BA1 3QP,BA1 3QP,372392,165767,E00072876,-2.398187164,51.39021508
BA1 3QQ,BA1 3QQ,372445,165779,E00072877,-2.397426415,51.39032554
BA1 3QR,BA1 3QR,372295,165936,E00072873,-2.399594373,51.39172993
BA1 3RA,BA1 3RA,372577,165717,E00072878,-2.395524503,51.38977454
BA1 3RB,BA1 3RB,372528,165933,E00072877,-2.396245486,51.39171433
BA1 3RD,BA1 3RD,372414,166086,E00072875,-2.3978959,51.39308446
BA1 3RE,BA1 3RE,372614,165583,E00072882,-2.394982448,51.38857145
BA1 3RF,BA1 3RF,372620,165693,E00072882,-2.394904701,51.3895608
BA1 3RG,BA1 3RG,372548,165817,E00072877,-2.395949006,51.39067231
BA1 3RH,BA1 3RH,372559,165893,E00072877,-2.395796828,51.39135619
BA1 3RJ,BA1 3RJ,372613,165876,E00072877,-2.39501947,51.3912059
BA1 3RL,BA1 3RL,372366,166006,E00072875,-2.39857945,51.39236282
